Wassertank v1
Modus: Zwei-Punkt-Regler
timestamp [s]; pump rpm [1/min]; pump state; p1 [Pa]; p2 [Pa]; valve status; floatswitch status
1721.0;    0; OFF     ;     0;  2725; 0; 0                                                          
1722.0;    0; OFF     ;     0;  2703; 0; 0                                                          
1723.0;    0; OFF     ;     0;  2687; 0; 0                                                          
1724.0;    0; OFF     ;     0;  2680; 0; 0                                                          
1725.0;    0; OFF     ;     0;  2661; 0; 0                                                          
1726.0;    0; OFF     ;     0;  2652; 0; 0                                                          
1727.0;    0; OFF     ;     0;  2644; 0; 0                                                          
1728.0;    0; OFF     ;     0;  2632; 0; 0                                                          
1729.0;    0; OFF     ;     0;  2630; 0; 0                                                          
1730.0;    0; OFF     ;     0;  2626; 0; 0                                                          
1731.0;    0; OFF     ;     0;  2625; 0; 0                                                          
1732.0;    0; OFF     ;     0;  2624; 0; 0                                                          
1733.0;    0; OFF     ;     0;  2620; 0; 0                                                          
1734.0;    0; OFF     ;     0;  2614; 0; 0                                                          
1735.0;    0; OFF     ;     0;  2610; 0; 0                                                          
1736.0;    0; OFF     ;     0;  2596; 0; 0                                                          
1737.0;    0; OFF     ;     0;  2587; 0; 0                                                          
1738.0;    0; OFF     ;     0;  2576; 0; 0                                                          
1739.0;    0; OFF     ;     0;  2555; 0; 0                                                          
1740.0;    0; OFF     ;     0;  2549; 0; 0                                                          
1741.0;    0; OFF     ;     0;  2531; 0; 0                                                          
1742.0;    0; OFF     ;     0;  2510; 0; 0                                                          
1743.0;    0; OFF     ;     0;  2508; 0; 0                                                          
1744.0;    0; OFF     ;     0;  2486; 0; 0                                                          
1745.0;    0; OFF     ;     0;  2470; 0; 0                                                          
1746.0;    0; OFF     ;     0;  2463; 0; 0                                                          
1747.0;    0; OFF     ;     0;  2443; 0; 0                                                          
1748.0;    0; OFF     ;     0;  2434; 0; 0                                                          
1749.0;    0; OFF     ;     0;  2426; 0; 0                                                          
1750.0;    0; OFF     ;     0;  2414; 0; 0                                                          
1751.0;    0; OFF     ;     0;  2412; 0; 0                                                          
1752.0;    0; OFF     ;     0;  2407; 0; 0                                                          
1753.0;    0; OFF     ;     0;  2405; 0; 0                                                          
1754.0;    0; OFF     ;     0;  2405; 0; 0                                                          
1755.0;    0; OFF     ;     0;  2401; 0; 0                                                          
1756.0;    0; OFF     ;     0;  2395; 0; 0                                                          
1757.0;    0; OFF     ;     0;  2392; 0; 0                                                          
1758.0;    0; OFF     ;     0;  2378; 0; 0                                                          
1759.0;    0; OFF     ;     0;  2369; 0; 0                                                          
1760.0;    0; OFF     ;     0;  2358; 0; 0                                                          
1761.0;    0; OFF     ;     0;  2339; 0; 0                                                          
1762.0;    0; OFF     ;     0;  2332; 0; 0                                                          
1763.0;    0; OFF     ;     0;  2314; 0; 0                                                          
1764.0;    0; OFF     ;     0;  2293; 0; 0                                                          
1765.0;    0; OFF     ;     0;  2292; 0; 0                                                          
1766.0;    0; OFF     ;     0;  2270; 0; 0                                                          
1767.0;    0; OFF     ;     0;  2254; 0; 0                                                          
1768.0;    0; OFF     ;     0;  2247; 0; 0                                                          
1769.0;    0; OFF     ;     0;  2227; 0; 0                                                          
1770.0;    0; OFF     ;     0;  2218; 0; 0                                                          
1771.0;    0; OFF     ;     0;  2209; 0; 0                                                          
1772.0;    0; OFF     ;     0;  2197; 0; 0                                                          
1773.0;    0; OFF     ;     0;  2194; 0; 0                                                          
1774.0;    0; OFF     ;     0;  2190; 0; 0                                                          
1775.0;    0; OFF     ;     0;  2187; 0; 0                                                          
1776.0;    0; OFF     ;     0;  2187; 0; 0                                                          
1777.0;    0; OFF     ;     0;  2183; 0; 0                                                          
1778.0;    0; OFF     ;     0;  2178; 0; 0                                                          
1779.0;    0; OFF     ;     0;  2175; 0; 0                                                          
1780.0;    0; OFF     ;     0;  2162; 0; 0                                                          
1781.0;    0; OFF     ;     0;  2153; 0; 0                                                          
1782.0;    0; OFF     ;     0;  2143; 0; 0                                                          
1783.0;    0; OFF     ;     0;  2124; 0; 0                                                          
1784.0;    0; OFF     ;     0;  2117; 0; 0                                                          
1785.0;    0; OFF     ;     0;  2099; 0; 0                                                          
1786.0;    0; OFF     ;     0;  2078; 0; 0                                                          
1787.0;    0; OFF     ;     0;  2077; 0; 0                                                          
1788.0;    0; OFF     ;     0;  2056; 0; 0                                                          
1789.0;    0; OFF     ;     0;  2038; 0; 0                                                          
1790.0;    0; OFF     ;     0;  2032; 0; 0                                                          
1791.0;    0; OFF     ;     0;  2012; 0; 0                                                          
1792.0;    0; OFF     ;     0;  2002; 0; 0                                                          
1793.0;  150; STARTING;     0;  1993; 0; 0                                                          
1794.0;  745; STARTING;    20;  1980; 0; 0                                                          
1795.0; 1000; STARTING;    57;  1977; 0; 0                                                          
1796.0; 1000; STARTING;   474;  2049; 0; 0                                                          
1797.0; 1000; STARTING;   474;  2234; 0; 0                                                          
1798.0; 1000; STARTING;   474;  2421; 0; 0                                                          
1799.0; 1000; STARTING;   474;  2609; 0; 0                                                          
1800.0; 1000; STARTING;   474;  2793; 0; 0                                                          
1801.0; 1000; STARTING;   474;  2977; 0; 0                                                          
1802.0; 1000; STARTING;   474;  3153; 0; 0                                                          
1803.0; 1000; STARTING;   474;  3334; 0; 0                                                          
1804.0; 1000; STARTING;   474;  3512; 0; 0                                                          
1805.0; 1000; STARTING;   474;  3682; 0; 0                                                          
1806.0; 1000; STARTING;   474;  3864; 0; 0                                                          
1807.0; 1000; STARTING;   474;  4035; 0; 0                                                          
1808.0; 1000; STARTING;   474;  4203; 0; 0                                                          
1809.0; 1000; STARTING;   474;  4389; 0; 0                                                          
1810.0; 1000; STARTING;   474;  4558; 0; 0                                                          
1811.0; 1000; STARTING;   474;  4730; 0; 0                                                          
1812.0; 1000; STARTING;   474;  4912; 0; 0                                                          
1813.0; 1000; STARTING;   474;  5079; 0; 0                                                          
1814.0; 1000; STARTING;   474;  5257; 0; 0                                                          
1815.0; 1000; STARTING;   474;  5437; 0; 0                                                          
1816.0; 1000; STARTING;   474;  5613; 0; 0                                                          
1817.0; 1000; STARTING;   474;  5798; 0; 0                                                          
1818.0; 1000; STARTING;   474;  5981; 0; 0                                                          
1819.0; 1000; STARTING;   474;  6166; 0; 0                                                          
1820.0; 1000; STARTING;   474;  6355; 0; 0                                                          
1821.0; 1000; STARTING;   474;  6541; 0; 0                                                          
1822.0; 1000; STARTING;   474;  6726; 0; 0                                                          
1823.0; 1000; STARTING;   474;  6912; 0; 0                                                          
1824.0; 1000; STARTING;   474;  7089; 0; 0                                                          
1825.0; 1000; STARTING;   474;  7269; 0; 0                                                          
1826.0; 1000; STARTING;   474;  7449; 0; 0                                                          
1827.0; 1000; STARTING;   474;  7618; 0; 0                                                          
1828.0; 1000; STARTING;   474;  7800; 0; 0                                                          
1829.0; 1000; STARTING;   474;  7972; 0; 0                                                          
1830.0; 1000; STARTING;   474;  8142; 0; 0                                                          
1831.0; 1000; STARTING;   474;  8330; 0; 0                                                          
1832.0; 1000; STARTING;   474;  8500; 0; 0                                                          
1833.0; 1000; STARTING;   474;  8673; 0; 0                                                          
1834.0; 1000; STARTING;   474;  8857; 0; 0                                                          
1835.0; 1000; STARTING;   474;  9027; 0; 0                                                          
1836.1; 1000; STARTING;   474;  9207; 0; 0                                                          
1837.1; 1000; STARTING;   474;  9389; 0; 0                                                          
1838.1; 1000; STARTING;   474;  9564; 0; 0                                                          
1839.1; 1000; STARTING;   474;  9751; 0; 0                                                          
1840.1; 1000; STARTING;   474;  9935; 0; 0                                                          
1841.1; 1000; STARTING;   474; 10122; 0; 0                                                          
1842.1; 1000; STARTING;   474; 10312; 0; 0                                                          
1843.1; 1000; STARTING;   474; 10499; 0; 0                                                          
1844.1; 1000; STARTING;   474; 10684; 0; 0                                                          
1845.1; 1000; STARTING;   474; 10874; 0; 0                                                          
1846.1; 1000; STARTING;   474; 11052; 0; 0                                                          
1847.1; 1000; STARTING;   474; 11236; 0; 0                                                          
1848.1; 1000; STARTING;   474; 11417; 0; 0                                                          
1849.1; 1000; STARTING;   474; 11589; 0; 0                                                          
1850.1; 1000; STARTING;   474; 11773; 0; 0                                                          
1851.1; 1000; STARTING;   474; 11945; 0; 0                                                          
1852.1; 1000; STARTING;   474; 12114; 0; 0                                                          
1853.1; 1000; STARTING;   474; 12301; 0; 0                                                          
1854.1; 1000; STARTING;   474; 12470; 0; 0                                                          
1855.1; 1000; STARTING;   474; 12643; 0; 0                                                          
1856.1; 1000; STARTING;   474; 12828; 0; 0                                                          
1857.1; 1000; STARTING;   474; 12998; 0; 0                                                          
1858.1; 1000; STARTING;   474; 13175; 0; 0                                                          
1859.1; 1000; STARTING;   474; 13355; 0; 0                                                          
1860.1; 1000; STARTING;   474; 13532; 0; 0                                                          
1861.1; 1000; STARTING;   474; 13718; 0; 0                                                          
1862.1; 1000; STARTING;   474; 13901; 0; 0                                                          
1863.1; 1000; STARTING;   474; 14086; 0; 0                                                          
1864.1; 1000; STARTING;   474; 14275; 0; 0                                                          
1865.1; 1000; STARTING;   474; 14462; 0; 0                                                          
1866.1; 1000; STARTING;   474; 14651; 0; 0                                                          
1867.1; 1000; STARTING;   474; 14838; 0; 0                                                          
1868.1; 1000; STARTING;   474; 15018; 0; 0                                                          
1869.1; 1000; STARTING;   474; 15199; 0; 0                                                          
1870.1; 1000; STARTING;   474; 15381; 0; 0                                                          
1871.1; 1000; STARTING;   474; 15553; 0; 0                                                          
1872.1; 1000; STARTING;   474; 15736; 0; 0                                                          
1873.1; 1000; STARTING;   474; 15909; 0; 0                                                          
1874.1; 1000; STARTING;   474; 16078; 0; 0                                                          
1875.1; 1000; STARTING;   474; 16265; 0; 0                                                          
1876.1; 1000; STARTING;   474; 16434; 0; 0                                                          
1877.1; 1000; STARTING;   474; 16606; 0; 0                                                          
1878.1; 1000; STARTING;   474; 16789; 0; 0                                                          
1879.1; 1000; STARTING;   474; 16961; 0; 0                                                          
1880.1; 1000; STARTING;   474; 17138; 0; 0                                                          
1881.1; 1000; STARTING;   474; 17318; 0; 0                                                          
1882.1; 1000; STARTING;   474; 17492; 0; 0                                                          
1883.1; 1000; STARTING;   474; 17676; 0; 0                                                          
1884.1; 1000; STARTING;   474; 17860; 0; 0                                                          
1885.1; 1000; STARTING;   474; 18043; 0; 0                                                          
1886.1; 1000; STARTING;   474; 18232; 0; 0                                                          
1887.1; 1000; STARTING;   474; 18420; 0; 0                                                          
1888.1; 1000; STARTING;   474; 18606; 0; 0                                                          
1889.1; 1000; STARTING;   474; 18793; 0; 0                                                          
1890.1; 1000; STARTING;   474; 18973; 0; 0                                                          
1891.1; 1000; STARTING;   474; 19154; 0; 0                                                          
1892.1; 1000; STARTING;   474; 19333; 0; 0                                                          
1893.1; 1000; STARTING;   474; 19506; 0; 0                                                          
1894.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1895.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1896.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1897.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1898.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1899.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1900.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1901.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1902.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1903.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1904.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1905.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1906.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1907.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1908.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1909.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1910.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1911.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1912.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1913.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1914.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1915.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1916.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1917.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1918.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1919.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1920.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1921.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1922.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1923.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1924.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1925.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1926.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1927.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1928.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1929.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1930.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1931.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1932.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1933.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1934.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1935.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1936.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1937.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1938.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1939.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1940.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1941.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1942.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1943.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1944.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1945.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1946.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1947.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1948.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1949.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1950.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1951.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1952.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1953.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1954.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1955.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1956.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1957.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1958.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1959.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1960.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1961.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1962.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1963.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1964.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1965.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1966.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1967.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1968.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1969.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1970.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1971.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1972.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1973.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1974.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1975.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1976.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1977.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1978.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1979.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1980.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1981.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1982.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1983.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1984.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1985.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1986.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1987.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1988.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1989.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1990.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1991.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1992.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1993.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1994.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1995.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1996.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1997.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1998.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
1999.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2000.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2001.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2002.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2003.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2004.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2005.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2006.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2007.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2008.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2009.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2010.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2011.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2012.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2013.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2014.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2015.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2016.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2017.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2018.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2019.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2020.1; 1000; STOPPING;   474; 19620; 0; 1                                                          
2021.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2022.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2023.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2024.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2025.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2026.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2027.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2028.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2029.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2030.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2031.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2032.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2033.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2034.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2035.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2036.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2037.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2038.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2039.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2040.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2041.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2042.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2043.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2044.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2045.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2046.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2047.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2048.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2049.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2050.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2051.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2052.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2053.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2054.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2055.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2056.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2057.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2058.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2059.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2060.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2061.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2062.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2063.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2064.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2065.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2066.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2067.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2068.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2069.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2070.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2071.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2072.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2073.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2074.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2075.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2076.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2077.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2078.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2079.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2080.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2081.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2082.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2083.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2084.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2085.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2086.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2087.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2088.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2089.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2090.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2091.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2092.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2093.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2094.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2095.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2096.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2097.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2098.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2099.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2100.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2101.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2102.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2103.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2104.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2105.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2106.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2107.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2108.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2109.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2110.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2111.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2112.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2113.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2114.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2115.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2116.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2117.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2118.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2119.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2120.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2121.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2122.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2123.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2124.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2125.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2126.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2127.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2128.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2129.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2130.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2131.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2132.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2133.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2134.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2135.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2136.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2137.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2138.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2139.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2140.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2141.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2142.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2143.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2144.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2145.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2146.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2147.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2148.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2149.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2150.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2151.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2152.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2153.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2154.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2155.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2156.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2157.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2158.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2159.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
2160.2; 1000; STOPPING;   474; 19620; 0; 1                                                          
